organ_label,as_label,cell_label,sex,modality,tool,organ_id,as_id,cell_id,count,percentage_of_total
heart,interventricular septum,monocyte-derived dendritic cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002094,CL:0011031,1420.362,0.03371964056142567
heart,heart right ventricle,smooth muscle cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002080,CL:0000192,1420.506,0.01847861430412759
heart,left cardiac atrium,T cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002079,CL:0000084,1454.904,0.0324453846818064
heart,heart left ventricle,Schwann cell,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0002573,1465.643,0.004362248734322005
heart,right cardiac atrium,macrophage,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002078,CL:0000235,1543.813,0.05254294766108934
heart,heart right ventricle,macrophage,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002080,CL:0000235,1570.62,0.02043136825775384
heart,heart left ventricle,endothelial cell of lymphatic vessel,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0002138,1615.561,0.002337493516322847
heart,heart left ventricle,mast cell,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0000097,1672.788,0.004978782238095524
heart,heart left ventricle,adipocyte,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0000136,1677.703,0.004993410938624365
heart,right cardiac atrium,pericyte,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002078,CL:0000669,1771.884,0.06030523662744232
heart,left cardiac atrium,smooth muscle cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002079,CL:0000192,1827.584,0.04075641136344012
heart,heart right ventricle,B cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002080,CL:0000236,1894.489,0.02464440948113727
heart,heart left ventricle,endocardial cell,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0002350,1992.328,0.005929841234430411
heart,heart left ventricle,natural killer cell,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0000623,2132.061999999999,0.006345736827451187
heart,right cardiac atrium,monocyte-derived dendritic cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002078,CL:0011031,2233.608,0.0760197952986472
heart,left cardiac atrium,capillary endothelial cell,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002079,CL:0002144,2259.130000000001,0.1248769405528209
heart,heart right ventricle,monocyte-derived dendritic cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002080,CL:0011031,2302.671,0.02995423410974666
heart,heart left ventricle,mesothelial cell,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0000077,2361.085,0.007027386650689608
heart,heart left ventricle,T cell,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0000084,2436.616,0.007252192424777892
heart,left cardiac atrium,fibroblast,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002079,CL:0000057,2665.335,0.1473305566073457
heart,right cardiac atrium,capillary endothelial cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002078,CL:0002144,2715.874,0.09243349125581489
heart,heart left ventricle,mast cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0000097,2998.311000000001,0.004338141687264964
heart,heart left ventricle,Schwann cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0002573,3025.047999999999,0.004376826431540123
heart,left cardiac atrium,monocyte-derived dendritic cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002079,CL:0011031,3069.528,0.06845263794145583
heart,heart left ventricle,endothelial cell of artery,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:1000413,3285.35,0.009778311552884842
heart,heart left ventricle,endothelial cell of venule,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:1000414,3290.512,0.009793675408862437
heart,right cardiac atrium,Atrial Cardiomyocyte,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002078,CL:0002129,3357.585,0.2370453495280216
heart,right cardiac atrium,Atrial Cardiomyocyte,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002078,CL:0002129,3374.383000000001,0.1148455346324131
heart,left cardiac atrium,pericyte,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002079,CL:0000669,3390.065,0.1873911397198031
heart,heart left ventricle,adipocyte,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0000136,3534.253999999999,0.005113577147528373
heart,right cardiac atrium,Ventricular Cardiomycoyte,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002078,CL:0002131,3599.087,0.1224932293410582
heart,interventricular septum,pericyte,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002094,CL:0000669,3614.931,0.0858190897632822
heart,heart right ventricle,capillary endothelial cell,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002080,CL:0002144,4154.564,0.1066034461133975
heart,right cardiac atrium,fibroblast,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002078,CL:0000057,4315.96,0.3047065812924944
heart,heart left ventricle,endocardial cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0002350,4329.431999999998,0.006264089829700426
heart,interventricular septum,pericyte,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002094,CL:0000669,4427.535,0.1458225984541774
heart,interventricular septum,fibroblast,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002094,CL:0000057,4467.02,0.1471230523862103
heart,heart left ventricle,mesothelial cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0000077,4628.806999999999,0.006697244084754339
heart,interventricular septum,capillary endothelial cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002094,CL:0002144,5313.276,0.1261380950234162
heart,heart left ventricle,natural killer cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0000623,5587.679,0.008084599364427172
heart,heart left ventricle,T cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0000084,5745.548999999998,0.008313015438733178
heart,left cardiac atrium,Atrial Cardiomyocyte,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002079,CL:0002129,5817.02,0.3215448693676638
heart,heart right ventricle,pericyte,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002080,CL:0000669,5964.921,0.1530560449650488
heart,interventricular septum,capillary endothelial cell,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002094,CL:0002144,6075.474999999999,0.2000981474665685
heart,heart left ventricle,endothelial cell of venule,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:1000414,6085.738000000001,0.008805221911793842
heart,heart right ventricle,fibroblast,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002080,CL:0000057,6134.038,0.1573954786568537
heart,heart left ventricle,macrophage,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0000235,6245.064999999999,0.01858742333024389
heart,heart left ventricle,endothelial cell of artery,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:1000413,6314.874999999998,0.00913675148687622
heart,interventricular septum,fibroblast,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002094,CL:0000057,6351.857999999999,0.1507942120791855
heart,heart left ventricle,monocyte-derived dendritic cell,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0011031,6602.137999999999,0.01965019321507298
heart,heart left ventricle,smooth muscle cell,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0000192,6783.349,0.02018953837306523
heart,left cardiac atrium,Atrial Cardiomyocyte,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002079,CL:0002129,6896.032,0.1537863742336586
heart,left cardiac atrium,pericyte,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002079,CL:0000669,7250.320000000001,0.1616872463517831
heart,heart right ventricle,pericyte,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002080,CL:0000669,7352.566,0.09564565813846769
heart,right cardiac atrium,fibroblast,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002078,CL:0000057,7601.548000000001,0.2587151026110405
heart,left cardiac atrium,fibroblast,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002079,CL:0000057,7674.304,0.1711423883947845
heart,heart right ventricle,endothelial cell of artery,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002080,CL:1000413,7890.167,0.1026390263667704
heart,left cardiac atrium,capillary endothelial cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002079,CL:0002144,9261.824,0.2065452033503151
heart,heart left ventricle,smooth muscle cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0000192,9875.187,0.01428803095950921
heart,heart right ventricle,capillary endothelial cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002080,CL:0002144,10471.762,0.1362216358696265
heart,interventricular septum,Ventricular Cardiomycoyte,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002094,CL:0002131,10526.105,0.3466813887866519
heart,heart left ventricle,B cell,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0000236,11961.648,0.03560190568126435
heart,heart right ventricle,fibroblast,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002080,CL:0000057,12502.628,0.1626401019073387
heart,heart left ventricle,monocyte-derived dendritic cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0011031,13390.83199999999,0.0193746834555727
heart,heart left ventricle,macrophage,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0000235,16285.075,0.02356225312775641
heart,heart right ventricle,Ventricular Cardiomycoyte,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002080,CL:0002131,18375.859,0.4715127495192975
heart,interventricular septum,Ventricular Cardiomycoyte,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002094,CL:0002131,19830.087,0.4707697093711321
heart,heart left ventricle,capillary endothelial cell,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0002144,21775.10100000001,0.06481005727655632
heart,heart left ventricle,pericyte,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0000669,23430.713,0.0697377179357539
heart,heart right ventricle,Ventricular Cardiomycoyte,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002080,CL:0002131,26233.693,0.341260293669926
heart,heart left ventricle,pericyte,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0000669,33846.197,0.04897076993049831
heart,heart left ventricle,capillary endothelial cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0002144,41602.60399999999,0.06019321901936659
heart,heart left ventricle,B cell,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0000236,57665.73699999999,0.08343435274278005
heart,heart left ventricle,fibroblast,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0000057,92741.92400000001,0.2760312986092709
heart,heart left ventricle,Ventricular Cardiomycoyte,Female,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0002131,145434.441,0.4328620313262359
heart,heart left ventricle,fibroblast,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0000057,193215.091,0.2795555367257744
heart,heart left ventricle,Ventricular Cardiomycoyte,Male,sc_transcriptomics,azimuth,UBERON:0000948,UBERON:0002084,CL:0002131,280004.303,0.4051275332871974
heart,heart right ventricle,cardiac pacemaker cell of sinoatrial node,Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002080,CL:1000477,0.137,0.000003515332082388297
heart,heart right ventricle,T-helper 17 cell,Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002080,CL:0000899,0.274,0.000007030664164776595
heart,interventricular septum,cardiac pacemaker cell of sinoatrial node,Male,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002094,CL:1000477,0.324,0.000007691816270712618
heart,right cardiac atrium,nodal myocyte,Male,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002078,CL:0002072,0.402,0.00001368188048666381
heart,heart right ventricle,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002080,CL:0000792,0.548,0.00001406132832955319
heart,interventricular septum,CD4-positive helper T cell,Male,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002094,CL:0000492,0.549,0.00001303335534759638
heart,interventricular septum,gamma-delta T cell,Male,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002094,CL:0000798,0.549,0.00001303335534759638
heart,interventricular septum,Purkinje myocyte,Male,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002094,CL:0002068,0.549,0.00001303335534759638
heart,heart right ventricle,mature NK T cell,Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002080,CL:0000814,0.685,0.00001757666041194149
heart,left cardiac atrium,T-helper 2 cell,Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002079,CL:0000546,0.685,0.00003786444528587657
heart,left cardiac atrium,Purkinje myocyte,Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002079,CL:0002068,0.685,0.00003786444528587657
heart,heart right ventricle,T-helper 17 cell,Male,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002080,CL:0000899,0.708,0.00000920999906182891
heart,heart right ventricle,AVN_bundle_cell,Male,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002080,CL:0010005,0.708,0.00000920999906182891
heart,interventricular septum,cardiac pacemaker cell of sinoatrial node,Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002094,CL:1000477,0.745,0.0000245368666421298
heart,right cardiac atrium,Purkinje myocyte,Male,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002078,CL:0002068,0.804,0.00002736376097332762
heart,heart left ventricle,nodal myocyte,Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002084,CL:0002072,0.807,0.000002401904644308238
heart,heart left ventricle,AVN_bundle_cell,Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002084,CL:0010005,0.807,0.000002401904644308238
heart,heart right ventricle,nodal myocyte,Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002080,CL:0002072,0.843,0.00002163083901790755
heart,right cardiac atrium,mature NK T cell,Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002078,CL:0000814,0.935,0.00006601095781899796
heart,right cardiac atrium,T-helper 1 cell,Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002078,CL:0000545,0.935,0.00006601095781899796
heart,right cardiac atrium,nodal myocyte,Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002078,CL:0002072,0.935,0.00006601095781899796
heart,heart left ventricle,nodal myocyte,Male,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002084,CL:0002072,0.964,0.000001394774787046249
heart,left cardiac atrium,cardiac pacemaker cell of sinoatrial node,Male,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002079,CL:1000477,0.968,0.00002158708228995769
heart,left cardiac atrium,T-helper 17 cell,Male,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002079,CL:0000899,0.968,0.00002158708228995769
heart,heart right ventricle,cardiac pacemaker cell of sinoatrial node,Male,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002080,CL:1000477,1.015,0.00001320360034993834
heart,heart right ventricle,Purkinje myocyte,Male,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002080,CL:0002068,1.023,0.0000133076681359477
heart,heart right ventricle,gamma-delta T cell,Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002080,CL:0000798,1.117,0.00002866150318268415
heart,right cardiac atrium,cardiac pacemaker cell of sinoatrial node,Male,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002078,CL:1000477,1.206,0.00004104564145999142
heart,left cardiac atrium,T-helper 1 cell,Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002079,CL:0000545,1.37,0.00007572889057175313
heart,left cardiac atrium,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002079,CL:0000792,1.37,0.00007572889057175313
heart,heart left ventricle,cardiac pacemaker cell of sinoatrial node,Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002084,CL:1000477,1.392,0.000004143062286093019
heart,interventricular septum,gamma-delta T cell,Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002094,CL:0000798,1.49,0.0000490737332842596
heart,interventricular septum,T-helper 17 cell,Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002094,CL:0000899,1.49,0.0000490737332842596
heart,heart left ventricle,cardiac pacemaker cell of sinoatrial node,Male,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002084,CL:1000477,1.496,0.000002164505271183805
heart,heart left ventricle,T-helper 17 cell,Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002084,CL:0000899,1.763,0.000005247283628147983
heart,right cardiac atrium,CD4-positive helper T cell,Female,sc_transcriptomics,celltypist,UBERON:0000948,UBERON:0002078,CL:0000492,1.87,0.0001320219156379959
